t,H_err,Max_Rho,CM_Left,CM_Right,Radiation,Phase_Shift_Left,Phase_Shift_Right
13.5,0.00013267473352122228,1.104060084574185,-9.13194880201937,9.131948801991117,9.869670892237448e-05,0.0044768744942658145,-0.0044768744942658145
13.8,0.00013568119684831357,1.1032653191196105,-9.002382285556111,9.00238228552674,9.84657664425681e-05,0.003236976276021153,-0.003236976276021153
14.1,0.00013868046472909694,1.1028248531203408,-8.872787397613084,8.87278739758256,9.976752517204535e-05,0.0019102639031594038,-0.0019102639031594038
14.4,0.00014167243760117168,1.1024910403310662,-8.743167187742245,8.743167187710535,9.912079302676347e-05,0.0005106912381442896,-0.0005106912381442896
14.700000000000001,0.0001446573586682891,1.1019458670110693,-8.613525076178442,8.61352507614552,9.843138879817026e-05,-0.000946982239064198,0.000946982239064198
15.0,0.00014763571358940942,1.1015321519743166,-8.483864821864326,8.483864821830151,9.909638305849455e-05,-0.002447243468656879,0.002447243468656879
15.3,0.0001506080774888192,1.1014884299837173,-8.354190461388692,8.354190461353225,9.840511315040157e-05,-0.003973857258836588,0.003973857258836588
15.6,0.00015357511017702463,1.101240543635575,-8.22450620708286,8.224506207046074,9.787443508169069e-05,-0.005509873898473572,0.005509873898473572
15.9,0.00015653768026720462,1.1009305265998808,-8.09481632075618,8.09481632071804,9.857088535059066e-05,-0.007037647595183216,0.007037647595183216
16.2,0.0001594968466748538,1.1011957862107769,-7.965124966771881,7.965124966732346,9.844093476540916e-05,-0.008538884262128121,0.008538884262128121
16.5,0.00016245358269585168,1.101257606512195,-7.835436054620944,7.835436054579976,9.862323986664645e-05,-0.009994758022181749,0.009994758022181749
16.8,0.0001654084793471972,1.1011092633960105,-7.705753090651866,7.705753090609434,9.993063204949415e-05,-0.01138614000423388,0.01138614000423388
17.1,0.00016836171515091216,1.101664949664228,-7.57607903762771,7.576079037583778,0.0001007488901768605,-0.01269394384440048,0.01269394384440048
17.400000000000002,0.00017131331045444197,1.1020090308633461,-7.446416201579734,7.446416201534263,0.00010193484066078895,-0.013899600020338632,0.013899600020338632
17.7,0.00017426343535890547,1.1021188411995786,-7.3167661384787355,7.316766138431693,0.00010415166864341519,-0.01498562340089471,0.01498562340089471
18.0,0.00017721253847481383,1.1028122745669167,-7.187129596204705,7.187129596156057,0.00010603980209833441,-0.01593627155714561,0.01593627155714561
