t,H_err,Max_Rho,CM_Left,CM_Right,Radiation,Phase_Shift_Left,Phase_Shift_Right
15.8,0.0011523592521788973,1.3613203932199016,-4.150200302860867,4.040046925253036,0.0020299438202833198,-0.05229492794060775,0.05229492794060775
16.0,0.0011654103255195711,1.3612290286601587,-3.9476638462305558,3.837060341350959,0.0020794884619679266,-0.05514952457232303,0.05514952457232303
16.2,0.0011777441967804141,1.3615738260542654,-3.744046943623406,3.633293543508869,0.0021294801684399456,-0.05877914873129697,0.05877914873129697
16.4,0.001188894734329367,1.3624580535136839,-3.538872202949723,3.428421580791014,0.0021802404665862696,-0.06380312109327635,0.06380312109327635
16.6,0.0011982326930957505,1.3641675143293341,-3.3314971676814396,3.222006001344437,0.002232106080516272,-0.07115751793822023,0.07115751793822023
16.8,0.0012049467954074547,1.367260496910085,-3.1210841668757077,3.0134731666388843,0.002298410899426284,-0.08222814842232395,0.08222814842232395
17.0,0.0012080415128716327,1.3727007384958612,-2.9065825858688297,2.802100854320915,0.00235307471272872,-0.09902155047223404,0.09902155047223404
17.2,0.0012063612254527905,1.3822211245235427,-2.6867368815757855,2.58702235543457,0.0024086820296548295,-0.12436942950038965,0.12436942950038965
17.400000000000002,0.0011986429028217308,1.3976175794476693,-2.4601351571003423,2.3672585062608387,0.0024647426333440636,-0.1621467259508509,0.1621467259508509
17.6,0.0011835977058975123,1.4224313323317919,-2.2253092427827657,2.141785578251983,0.002534209296220391,-0.21746126742352523,0.21746126742352523
17.8,0.0011600282240839448,1.4627886059864383,-1.9808864137322948,1.9096395608435064,0.0025894788988718442,-0.29674916363488735,0.29674916363488735
18.0,0.001126983691523065,1.5309048238042708,-1.7257774753006832,1.6700469273481278,0.0026525213252591717,-0.4076963121050863,0.4076963121050863
18.2,0.0010839324847855107,1.631872533122617,-1.4593724215003343,1.4225625898141638,0.0027180526798620264,-0.5589152577207281,0.5589152577207281
18.400000000000002,0.0010309092983356947,1.736798396410279,-1.1817096520224457,1.1671916298272262,0.0027740233663406944,-0.7593422451824925,0.7593422451824925
18.6,0.0009685963380457939,1.8261165903242893,-0.8935890402918317,0.9044734048943044,0.002831335055985873,-1.0173716286413343,1.0173716286413343
18.8,0.0008983221715281076,1.895318912295477,-0.5966085952978252,0.6355121615639983,0.00289190243743509,-1.339796268511714,1.339796268511714
19.0,0.0008219869731199742,1.944232879667458,-0.29311417589846633,0.36194472708581454,0.0029510165403637822,-1.7306608163364599,1.7306608163364599
19.2,0.0007419345446529589,1.9725219663526654,0.013939332439037723,0.08584255466014029,0.003014150241589242,-2.190158086488494,2.190158086488494
19.400000000000002,0.0006607901877085464,1.9778237560197878,0.3212069565397348,-0.19044586712247727,0.003004901579334307,-2.7137097194310424,2.7137097194310424
19.6,0.0005812799506674133,1.956176396459302,0.6252322348903435,-0.4644960880908729,0.002990460808442008,-3.2913705016977635,3.2913705016977635
19.8,0.0005060464516066958,1.9005001669104722,0.9227519331023846,-0.7340258163191111,0.002975983941537308,-3.907677313534803,3.907677313534803
20.0,0.0004374694446015084,1.8084164635325863,1.2109824356443382,-0.9970967708147394,0.0029614206055863512,-4.5420241913957025,4.5420241913957025
